id	rxn_src	enz	protein_stoich
RXN-ILEtps_e_FWD-YKR039W	ILEtps_e	YKR039W	YKR039W:1
RXN-ILEtps_e_REV-YBR068C	ILEtps_e	YBR068C	YBR068C:1
RXN-ILEtps_e_REV-YBR069C	ILEtps_e	YBR069C	YBR069C:1
RXN-ILEtps_e_REV-YCL025C	ILEtps_e	YCL025C	YCL025C:1
RXN-ILEtps_e_REV-YDR046C	ILEtps_e	YDR046C	YDR046C:1
RXN-ILEtps_e_REV-YKR039W	ILEtps_e	YKR039W	YKR039W:1
RXN-ILEtps_v_FWD-YKL146W	ILEtps_v	YKL146W	YKL146W:1
RXN-ILEtps_v_FWD-YNL101W	ILEtps_v	YNL101W	YNL101W:1
RXN-ILEtps_v_REV-YKL146W	ILEtps_v	YKL146W	YKL146W:1
RXN-ILEtps_v_REV-YNL101W	ILEtps_v	YNL101W	YNL101W:1
RXN-IMPC_c_FWD-YLR028C	IMPC_c	YLR028C	YLR028C:1
RXN-IMPC_c_FWD-YMR120C	IMPC_c	YMR120C	YMR120C:1
RXN-IMPC_c_REV-YLR028C	IMPC_c	YLR028C	YLR028C:1
RXN-IMPC_c_REV-YMR120C	IMPC_c	YMR120C	YMR120C:1
RXN-IMPD_c_FWD-YHR216W	IMPD_c	YHR216W	YHR216W:1
RXN-IMPD_c_FWD-YLR432W	IMPD_c	YLR432W	YLR432W:1
RXN-IMPD_c_FWD-YML056C	IMPD_c	YML056C	YML056C:1
RXN-IND3ACt_c_m_FWD-SPONT	IND3ACt_c_m	SPONT	zeroCost
RXN-IND3ACt_c_m_REV-SPONT	IND3ACt_c_m	SPONT	zeroCost
RXN-IND3ETHt_c_e_FWD-SPONT	IND3ETHt_c_e	SPONT	zeroCost
RXN-IND3ETHt_c_e_REV-SPONT	IND3ETHt_c_e	SPONT	zeroCost
RXN-IND3ETHt_c_m_FWD-SPONT	IND3ETHt_c_m	SPONT	zeroCost
RXN-IND3ETHt_c_m_REV-SPONT	IND3ETHt_c_m	SPONT	zeroCost
RXN-INDPYRD_c_FWD-YGR087C	INDPYRD_c	YGR087C	YGR087C:1
RXN-INDPYRD_c_FWD-YLR044C	INDPYRD_c	YLR044C	YLR044C:1
RXN-INDPYRD_c_FWD-YLR134W	INDPYRD_c	YLR134W	YLR134W:1
RXN-INOSHPt_c_n_FWD-SPONT	INOSHPt_c_n	SPONT	zeroCost
RXN-INOSHPt_c_n_REV-SPONT	INOSHPt_c_n	SPONT	zeroCost
RXN-INOSTt_c_rm_FWD-SPONT	INOSTt_c_rm	SPONT	zeroCost
RXN-INOSTt_c_rm_REV-SPONT	INOSTt_c_rm	SPONT	zeroCost
RXN-INOSTtps_e_FWD-YDR497C	INOSTtps_e	YDR497C	YDR497C:1
RXN-INOSTtps_e_FWD-YOL103W	INOSTtps_e	YOL103W	YOL103W:1
RXN-INSK_c_FWD-SPONT	INSK_c		zeroCost
RXN-INSt_c_e_FWD-SPONT	INSt_c_e	SPONT	zeroCost
RXN-IPCS_g_FWD-YDR367WYKL004W	IPCS_g	YDR367WYKL004W	YDR367W:1,YKL004W:1
RXN-IPCt_g_r_FWD-SPONT	IPCt_g_r	SPONT	zeroCost
RXN-IPCt_g_r_REV-SPONT	IPCt_g_r	SPONT	zeroCost
RXN-IPDDI_c_FWD-YPL117C	IPDDI_c	YPL117C	YPL117C:1
RXN-IPDDI_c_REV-YPL117C	IPDDI_c	YPL117C	YPL117C:1
RXN-IPDPt_c_m_FWD-SPONT	IPDPt_c_m	SPONT	zeroCost
RXN-IPDPt_c_m_REV-SPONT	IPDPt_c_m	SPONT	zeroCost
RXN-IPK1_n_FWD-YDR315C	IPK1_n	YDR315C	YDR315C:1
RXN-IPK2_n_FWD-YDR173C	IPK2_n	YDR173C	YDR173C:1
RXN-IPK3_n_FWD-YDR173C	IPK3_n	YDR173C	YDR173C:1
RXN-IPK4_n_FWD-YDR173C	IPK4_n	YDR173C	YDR173C:1
RXN-IPK5_n_FWD-YDR173C	IPK5_n	YDR173C	YDR173C:1
RXN-IPMD_c_FWD-YCL018W	IPMD_c	YCL018W	YCL018W:1
RXN-IPPMIa_c_FWD-YGL009C	IPPMIa_c	YGL009C	YGL009C:1
RXN-IPPMIa_c_REV-YGL009C	IPPMIa_c	YGL009C	YGL009C:1
RXN-IPPMIb_c_FWD-YGL009C	IPPMIb_c	YGL009C	YGL009C:1
RXN-IPPMIb_c_REV-YGL009C	IPPMIb_c	YGL009C	YGL009C:1
RXN-IPPS_c_FWD-YNL104C	IPPS_c	YNL104C	YNL104C:1
RXN-IPPS_c_FWD-YOR108W	IPPS_c	YOR108W	YOR108W:1
RXN-IPPS_m_FWD-YNL104C	IPPS_m	YNL104C	YNL104C:1
RXN-IPPYP1_c_FWD-YDR017C	IPPYP1_c	YDR017C	YDR017C:1
RXN-IPPYP2_c_FWD-YLR410W	IPPYP2_c	YLR410W	YLR410W:1
RXN-IPPYP2_c_REV-YLR410W	IPPYP2_c	YLR410W	YLR410W:1
RXN-IPPYP3_c_FWD-YLR410W	IPPYP3_c	YLR410W	YLR410W:1
RXN-IPPYP3_c_REV-YLR410W	IPPYP3_c	YLR410W	YLR410W:1
RXN-IPPYP4_c_FWD-YDR017C	IPPYP4_c	YDR017C	YDR017C:1
RXN-IPT_g_FWD-YDR072C	IPT_g	YDR072C	YDR072C:1
RXN-ITCOAL_m_FWD-YGR244CYOR142W	ITCOAL_m	YGR244CYOR142W	YGR244C:1,YOR142W:1
RXN-ITCOAL_m_REV-YGR244CYOR142W	ITCOAL_m	YGR244CYOR142W	YGR244C:1,YOR142W:1
RXN-KARA1i_m_FWD-YLR355C	KARA1i_m	YLR355C	YLR355C:1
RXN-KARA2i_m_FWD-YLR355C	KARA2i_m	YLR355C	YLR355C:1
RXN-KAS14_m_FWD-YER061CYKL192C	KAS14_m	YER061CYKL192C	YER061C:1,YKL192C:1
RXN-KYN3OX_c_FWD-YBL098W	KYN3OX_c	YBL098W	YBL098W:1
RXN-KYNAT2_c_FWD-YJL060W	KYNAT2_c	YJL060W	YJL060W:1
RXN-KYNAT2_c_REV-YJL060W	KYNAT2_c	YJL060W	YJL060W:1
RXN-KYNIs_c_FWD-SPONT	KYNIs_c	SPONT	zeroCost
RXN-KYN_c_FWD-YLR231C	KYN_c	YLR231C	YLR231C:1
RXN-Ktps_e_FWD-YDR456W	Ktps_e	YDR456W	YDR456W:1
RXN-Ktps_e_FWD-YJL129C	Ktps_e	YJL129C	YJL129C:1
RXN-Ktps_e_REV-YDR456W	Ktps_e	YDR456W	YDR456W:1
RXN-Ktps_e_REV-YJL129C	Ktps_e	YJL129C	YJL129C:1
RXN-LACDtps_e_FWD-YKL217W	LACDtps_e	YKL217W	YKL217W:1
RXN-LACDtps_e_REV-YKL217W	LACDtps_e	YKL217W	YKL217W:1
RXN-LACLtps_e_FWD-YKL217W	LACLtps_e	YKL217W	YKL217W:1
RXN-LACPYRt_c_m_FWD-SPONT	LACPYRt_c_m	SPONT	zeroCost
RXN-LACPYRt_c_m_REV-SPONT	LACPYRt_c_m	SPONT	zeroCost
RXN-LACt_c_m_FWD-YKL217W	LACt_c_m	YKL217W	YKL217W:1
RXN-LACt_c_m_REV-YKL217W	LACt_c_m	YKL217W	YKL217W:1
RXN-LACtps_m_FWD-SPONT	LACtps_m	SPONT	zeroCost
RXN-LALDO3_c_FWD-YHR104W	LALDO3_c	YHR104W	YHR104W:1
RXN-LALDO3_c_FWD-YOL151W	LALDO3_c	YOL151W	YOL151W:1
RXN-LANOST161t_l_rm_FWD-SPONT	LANOST161t_l_rm	SPONT	zeroCost
RXN-LANOST161t_l_rm_REV-SPONT	LANOST161t_l_rm	SPONT	zeroCost
RXN-LANOST181t_l_rm_FWD-SPONT	LANOST181t_l_rm	SPONT	zeroCost
RXN-LANOST181t_l_rm_REV-SPONT	LANOST181t_l_rm	SPONT	zeroCost
RXN-LANOSTt_c_e_FWD-YIL013C	LANOSTt_c_e	YIL013C	YIL013C:1
RXN-LANOSTt_c_e_FWD-YOR011W	LANOSTt_c_e	YOR011W	YOR011W:1
RXN-LANOSTt_c_e_REV-YIL013C	LANOSTt_c_e	YIL013C	YIL013C:1
RXN-LANOSTt_c_e_REV-YOR011W	LANOSTt_c_e	YOR011W	YOR011W:1
RXN-LANOSTt_c_rm_FWD-SPONT	LANOSTt_c_rm	SPONT	zeroCost
RXN-LANOSTt_c_rm_REV-SPONT	LANOSTt_c_rm	SPONT	zeroCost
RXN-LANOSTt_l_rm_FWD-SPONT	LANOSTt_l_rm	SPONT	zeroCost
RXN-LANOSTt_l_rm_REV-SPONT	LANOSTt_l_rm	SPONT	zeroCost
RXN-LCADi_c_FWD-YOL151W	LCADi_c	YOL151W	YOL151W:1
RXN-LDHDf_c_FWD-YEL071W	LDHDf_c	YEL071W	YEL071W:1
RXN-LEUTA_c_FWD-YJR148W	LEUTA_c	YJR148W	YJR148W:1
RXN-LEUTA_c_REV-YJR148W	LEUTA_c	YJR148W	YJR148W:1
RXN-LEUTA_m_FWD-YHR208W	LEUTA_m	YHR208W	YHR208W:1
RXN-LEUTA_m_REV-YHR208W	LEUTA_m	YHR208W	YHR208W:1
RXN-LEUTRS_c_FWD-YPL160W	LEUTRS_c	YPL160W	YPL160W:1
RXN-LEUTRS_m_FWD-YLR382C	LEUTRS_m	YLR382C	YLR382C:1
RXN-LEUt_c_v_FWD-YCL038C	LEUt_c_v	YCL038C	YCL038C:1
RXN-LEUt_c_v_REV-YCL038C	LEUt_c_v	YCL038C	YCL038C:1
RXN-LEUtpa_v_FWD-YJR001W	LEUtpa_v	YJR001W	YJR001W:1
RXN-LEUtps_e_FWD-YBR068C	LEUtps_e	YBR068C	YBR068C:1
RXN-LEUtps_e_FWD-YBR069C	LEUtps_e	YBR069C	YBR069C:1
RXN-LEUtps_e_FWD-YCL025C	LEUtps_e	YCL025C	YCL025C:1
RXN-LEUtps_e_FWD-YDR046C	LEUtps_e	YDR046C	YDR046C:1
RXN-LEUtps_e_FWD-YDR508C	LEUtps_e	YDR508C	YDR508C:1
RXN-LEUtps_e_FWD-YKR039W	LEUtps_e	YKR039W	YKR039W:1
RXN-LEUtps_e_REV-YBR068C	LEUtps_e	YBR068C	YBR068C:1
RXN-LEUtps_e_REV-YBR069C	LEUtps_e	YBR069C	YBR069C:1
RXN-LEUtps_e_REV-YCL025C	LEUtps_e	YCL025C	YCL025C:1
RXN-LEUtps_e_REV-YDR046C	LEUtps_e	YDR046C	YDR046C:1
RXN-LEUtps_e_REV-YDR508C	LEUtps_e	YDR508C	YDR508C:1
RXN-LEUtps_e_REV-YKR039W	LEUtps_e	YKR039W	YKR039W:1
RXN-LEUtps_v_FWD-YKL146W	LEUtps_v	YKL146W	YKL146W:1
RXN-LEUtps_v_FWD-YNL101W	LEUtps_v	YNL101W	YNL101W:1
RXN-LEUtps_v_REV-YKL146W	LEUtps_v	YKL146W	YKL146W:1
RXN-LEUtps_v_REV-YNL101W	LEUtps_v	YNL101W	YNL101W:1
RXN-LGTHL_c_FWD-YML004C	LGTHL_c	YML004C	YML004C:1
RXN-LIPOATE_m_FWD-SPONT	LIPOATE_m	SPONT	zeroCost
RXN-LLFC2O_c_FWD-YEL039CYML054C	LLFC2O_c	YEL039CYML054C	YEL039C:1,YML054C:1
RXN-LLFC2O_c_FWD-YJR048WYML054C	LLFC2O_c	YJR048WYML054C	YJR048W:1,YML054C:1
RXN-LNS14DMy_c_FWD-YHR007CYHR042W	LNS14DMy_c	YHR007CYHR042W	YHR007C:1,YHR042W:1
RXN-LNSTLS_c_FWD-YHR072W	LNSTLS_c	YHR072W	YHR072W:1
RXN-LPAP_c_FWD-YER037W	LPAP_c	YER037W	YER037W:1
RXN-LPAP_gm_FWD-YDR503C	LPAP_gm	YDR503C	YDR503C:1
RXN-LPAP_vm_FWD-YDR284C	LPAP_vm	YDR284C	YDR284C:1
RXN-LPCAT_mm_FWD-SPONT	LPCAT_mm		zeroCost
RXN-LPEAT_l_FWD-YMR313C	LPEAT_l	YMR313C	YMR313C:1
RXN-LPIAT_rm_FWD-YBR042C	LPIAT_rm	YBR042C	YBR042C:1
RXN-LSERDHi_c_FWD-YMR226C	LSERDHi_c	YMR226C	YMR226C:1
RXN-LTA4H2_c_FWD-YNL045W	LTA4H2_c	YNL045W	YNL045W:1
RXN-LTA4H2_c_REV-YNL045W	LTA4H2_c	YNL045W	YNL045W:1
RXN-LTA4H2_n_FWD-YNL045W	LTA4H2_n	YNL045W	YNL045W:1
RXN-LTA4H2_n_REV-YNL045W	LTA4H2_n	YNL045W	YNL045W:1
RXN-LTA4H3_c_FWD-YNL045W	LTA4H3_c	YNL045W	YNL045W:1
RXN-LTA4H3_c_REV-YNL045W	LTA4H3_c	YNL045W	YNL045W:1
RXN-LTA4H3_n_FWD-YNL045W	LTA4H3_n	YNL045W	YNL045W:1
RXN-LTA4H3_n_REV-YNL045W	LTA4H3_n	YNL045W	YNL045W:1
RXN-LTA4H_c_FWD-YNL045W	LTA4H_c	YNL045W	YNL045W:1
RXN-LTA4H_c_REV-YNL045W	LTA4H_c	YNL045W	YNL045W:1
RXN-LTA4H_n_FWD-YNL045W	LTA4H_n	YNL045W	YNL045W:1
RXN-LTA4H_n_REV-YNL045W	LTA4H_n	YNL045W	YNL045W:1
RXN-LYSTRS_c_FWD-YDR037W	LYSTRS_c	YDR037W	YDR037W:1
RXN-LYSTRS_m_FWD-YNL073W	LYSTRS_m	YNL073W	YNL073W:1
RXN-LYSt_c_m_FWD-YBR147W	LYSt_c_m	YBR147W	YBR147W:1
RXN-LYSt_c_v_FWD-YBR147W	LYSt_c_v	YBR147W	YBR147W:1
RXN-LYSt_c_v_FWD-YDR352W	LYSt_c_v	YDR352W	YDR352W:1
RXN-LYSt_c_v_REV-YBR147W	LYSt_c_v	YBR147W	YBR147W:1
RXN-LYSt_c_v_REV-YDR352W	LYSt_c_v	YDR352W	YDR352W:1
RXN-LYStpa_v_FWD-YBR293W	LYStpa_v	YBR293W	YBR293W:1
RXN-LYStpa_v_FWD-YCL069W	LYStpa_v	YCL069W	YCL069W:1
RXN-LYStpa_v_FWD-YMR088C	LYStpa_v	YMR088C	YMR088C:1
RXN-LYStpa_v_FWD-YOL092W	LYStpa_v	YOL092W	YOL092W:1
RXN-LYStps_e_FWD-YKR039W	LYStps_e	YKR039W	YKR039W:1
RXN-LYStps_e_FWD-YNL268W	LYStps_e	YNL268W	YNL268W:1
RXN-LYStps_e_REV-YKR039W	LYStps_e	YKR039W	YKR039W:1
RXN-LYStps_e_REV-YNL268W	LYStps_e	YNL268W	YNL268W:1
RXN-M1PS_c_FWD-YJL153C	M1PS_c	YJL153C	YJL153C:1
RXN-MAGL_l_FWD-YKL094W	MAGL_l	YKL094W	YKL094W:1
RXN-MALCOAt_c_rm_FWD-SPONT	MALCOAt_c_rm	SPONT	zeroCost
RXN-MALCOAt_c_rm_REV-SPONT	MALCOAt_c_rm	SPONT	zeroCost
RXN-MALOAAta_x_FWD-SPONT	MALOAAta_x	SPONT	zeroCost
RXN-MALOAAta_x_REV-SPONT	MALOAAta_x	SPONT	zeroCost
RXN-MALS_c_FWD-YIR031C	MALS_c	YIR031C	YIR031C:1
RXN-MALS_c_FWD-YNL117W	MALS_c	YNL117W	YNL117W:1
RXN-MALS_x_FWD-YNL117W	MALS_x	YNL117W	YNL117W:1
RXN-MALT_c_FWD-YBR299W	MALT_c	YBR299W	YBR299W:1
RXN-MALT_c_FWD-YGR287C	MALT_c	YGR287C	YGR287C:1
RXN-MALT_c_FWD-YGR292W	MALT_c	YGR292W	YGR292W:1
RXN-MALT_c_FWD-YIL172C	MALT_c	YIL172C	YIL172C:1
RXN-MALT_c_FWD-YJL216C	MALT_c	YJL216C	YJL216C:1
RXN-MALT_c_FWD-YJL221C	MALT_c	YJL221C	YJL221C:1
RXN-MALTtps_e_FWD-YBR298C	MALTtps_e	YBR298C	YBR298C:1
RXN-MALTtps_e_FWD-YDL247W	MALTtps_e	YDL247W	YDL247W:1
RXN-MALTtps_e_FWD-YGR289C	MALTtps_e	YGR289C	YGR289C:1
RXN-MALTtps_e_FWD-YJR160C	MALTtps_e	YJR160C	YJR160C:1
RXN-MALt2_m_FWD-YLR348C	MALt2_m	YLR348C	YLR348C:1
RXN-MALt_c_e_FWD-SPONT	MALt_c_e	SPONT	zeroCost
RXN-MALt_c_e_REV-SPONT	MALt_c_e	SPONT	zeroCost
RXN-MAN1PT_c_FWD-YDL055C	MAN1PT_c	YDL055C	YDL055C:1
RXN-MAN6PI_c_FWD-YER003C	MAN6PI_c	YER003C	YER003C:1
RXN-MAN6PI_c_REV-YER003C	MAN6PI_c	YER003C	YER003C:1
RXN-MANNANt_c_r_FWD-SPONT	MANNANt_c_r	SPONT	zeroCost
RXN-MANNANt_c_r_REV-SPONT	MANNANt_c_r	SPONT	zeroCost
RXN-MANtps_e_FWD-YDL245C	MANtps_e	YDL245C	YDL245C:1
RXN-MANtps_e_FWD-YDR342C	MANtps_e	YDR342C	YDR342C:1
RXN-MANtps_e_FWD-YDR343C	MANtps_e	YDR343C	YDR343C:1
RXN-MANtps_e_FWD-YDR345C	MANtps_e	YDR345C	YDR345C:1
RXN-MANtps_e_FWD-YEL069C	MANtps_e	YEL069C	YEL069C:1
RXN-MANtps_e_FWD-YFL011W	MANtps_e	YFL011W	YFL011W:1
RXN-MANtps_e_FWD-YHR092C	MANtps_e	YHR092C	YHR092C:1
RXN-MANtps_e_FWD-YHR094C	MANtps_e	YHR094C	YHR094C:1
RXN-MANtps_e_FWD-YHR096C	MANtps_e	YHR096C	YHR096C:1
RXN-MANtps_e_FWD-YJL214W	MANtps_e	YJL214W	YJL214W:1
RXN-MANtps_e_FWD-YJL219W	MANtps_e	YJL219W	YJL219W:1
RXN-MANtps_e_FWD-YJR158W	MANtps_e	YJR158W	YJR158W:1
RXN-MANtps_e_FWD-YMR011W	MANtps_e	YMR011W	YMR011W:1
RXN-MANtps_e_FWD-YNR072W	MANtps_e	YNR072W	YNR072W:1
RXN-MANtps_e_FWD-YOL156W	MANtps_e	YOL156W	YOL156W:1
RXN-MCITL2_m_FWD-YPR006C	MCITL2_m	YPR006C	YPR006C:1
RXN-MCITS_m_FWD-YPR001W	MCITS_m	YPR001W	YPR001W:1
RXN-MCOATA_m_FWD-YKL192CYOR221C	MCOATA_m	YKL192CYOR221C	YKL192C:1,YOR221C:1
RXN-MCOATA_m_REV-YKL192CYOR221C	MCOATA_m	YKL192CYOR221C	YKL192C:1,YOR221C:1
RXN-MDH_c_FWD-YOL126C	MDH_c	YOL126C	YOL126C:1
RXN-MDH_c_REV-YOL126C	MDH_c	YOL126C	YOL126C:1
RXN-MDH_m_FWD-YKL085W	MDH_m	YKL085W	YKL085W:1
RXN-MDH_m_REV-YKL085W	MDH_m	YKL085W	YKL085W:1
RXN-MDH_x_FWD-YDL078C	MDH_x	YDL078C	YDL078C:1
RXN-MDH_x_REV-YDL078C	MDH_x	YDL078C	YDL078C:1
RXN-MDRPD_c_FWD-YJR024C	MDRPD_c	YJR024C	YJR024C:1
RXN-ME1_m_FWD-YKL029C	ME1_m	YKL029C	YKL029C:1
RXN-ME2_m_FWD-YKL029C	ME2_m	YKL029C	YKL029C:1
RXN-METAT_c_FWD-YDR502C	METAT_c	YDR502C	YDR502C:1
RXN-METAT_c_FWD-YLR180W	METAT_c	YLR180W	YLR180W:1
RXN-METB1_c_FWD-YJR130C	METB1_c	YJR130C	YJR130C:1
RXN-METS_c_FWD-YER091C	METS_c	YER091C	YER091C:1
RXN-METTRS_c_FWD-YGL105WYGR264C	METTRS_c	YGL105WYGR264C	YGL105W:1,YGR264C:1
RXN-METTRS_m_FWD-YGR171C	METTRS_m	YGR171C	YGR171C:1
RXN-METt_c_m_FWD-YDR508C	METt_c_m	YDR508C	YDR508C:1
RXN-METtps_e_FWD-YBR068C	METtps_e	YBR068C	YBR068C:1
RXN-METtps_e_FWD-YCL025C	METtps_e	YCL025C	YCL025C:1
RXN-METtps_e_FWD-YDR046C	METtps_e	YDR046C	YDR046C:1
RXN-METtps_e_FWD-YDR508C	METtps_e	YDR508C	YDR508C:1
RXN-METtps_e_FWD-YGR055W	METtps_e	YGR055W	YGR055W:1
RXN-METtps_e_FWD-YHL036W	METtps_e	YHL036W	YHL036W:1
RXN-METtps_e_FWD-YKR039W	METtps_e	YKR039W	YKR039W:1
RXN-METtps_e_REV-YBR068C	METtps_e	YBR068C	YBR068C:1
RXN-METtps_e_REV-YCL025C	METtps_e	YCL025C	YCL025C:1
RXN-METtps_e_REV-YDR046C	METtps_e	YDR046C	YDR046C:1
RXN-METtps_e_REV-YDR508C	METtps_e	YDR508C	YDR508C:1
RXN-METtps_e_REV-YGR055W	METtps_e	YGR055W	YGR055W:1
RXN-METtps_e_REV-YHL036W	METtps_e	YHL036W	YHL036W:1
RXN-METtps_e_REV-YKR039W	METtps_e	YKR039W	YKR039W:1
RXN-MEVK1_c_FWD-YMR208W	MEVK1_c	YMR208W	YMR208W:1
RXN-MEVK2_c_FWD-YMR208W	MEVK2_c	YMR208W	YMR208W:1
RXN-MEVK3_c_FWD-YMR208W	MEVK3_c	YMR208W	YMR208W:1
RXN-MEVK4_c_FWD-YMR208W	MEVK4_c	YMR208W	YMR208W:1
RXN-MEVt_c_e_FWD-SPONT	MEVt_c_e	SPONT	zeroCost
RXN-MEVt_c_e_REV-SPONT	MEVt_c_e	SPONT	zeroCost
RXN-MG2t_c_m_FWD-YOR334W	MG2t_c_m	YOR334W	YOR334W:1
RXN-MG2t_c_m_FWD-YPL060W	MG2t_c_m	YPL060W	YPL060W:1
RXN-MG2t_c_m_REV-YOR334W	MG2t_c_m	YOR334W	YOR334W:1
RXN-MG2t_c_m_REV-YPL060W	MG2t_c_m	YPL060W	YPL060W:1
RXN-MG2tps_c_e_FWD-YGR191W	MG2tps_c_e	YGR191W	YGR191W:1
RXN-MG2tps_c_e_FWD-YOL130W	MG2tps_c_e	YOL130W	YOL130W:1
RXN-MG2tps_c_e_REV-YGR191W	MG2tps_c_e	YGR191W	YGR191W:1
RXN-MG2tps_c_e_REV-YOL130W	MG2tps_c_e	YOL130W	YOL130W:1
RXN-MGSA_c_FWD-SPONT	MGSA_c		zeroCost
RXN-MHPGLUT_c_FWD-YER091C	MHPGLUT_c	YER091C	YER091C:1
RXN-MI13456Pt_c_n_FWD-SPONT	MI13456Pt_c_n	SPONT	zeroCost
RXN-MI13456Pt_c_n_REV-SPONT	MI13456Pt_c_n	SPONT	zeroCost
RXN-MI1PP_c_FWD-YDR287W	MI1PP_c	YDR287W	YDR287W:1
RXN-MI1PP_c_FWD-YHR046C	MI1PP_c	YHR046C	YHR046C:1
RXN-MI1Pt_c_r_FWD-SPONT	MI1Pt_c_r	SPONT	zeroCost
RXN-MI1Pt_c_r_REV-SPONT	MI1Pt_c_r	SPONT	zeroCost
RXN-MIP2Ct_g_r_FWD-SPONT	MIP2Ct_g_r	SPONT	zeroCost
RXN-MIP2Ct_g_r_REV-SPONT	MIP2Ct_g_r	SPONT	zeroCost
RXN-MIPCS_g_FWD-YBR036CYBR161W	MIPCS_g	YBR036CYBR161W	YBR036C:1,YBR161W:1
RXN-MIPCS_g_FWD-YBR036CYPL057C	MIPCS_g	YBR036CYPL057C	YBR036C:1,YPL057C:1
RXN-MIPCt_g_r_FWD-SPONT	MIPCt_g_r	SPONT	zeroCost
RXN-MIPCt_g_r_REV-SPONT	MIPCt_g_r	SPONT	zeroCost
RXN-MMETtps_e_FWD-YLL061W	MMETtps_e	YLL061W	YLL061W:1
RXN-MN2tabc_c_r_FWD-YEL031W	MN2tabc_c_r	YEL031W	YEL031W:1
RXN-MN2tabc_c_r_REV-YEL031W	MN2tabc_c_r	YEL031W	YEL031W:1
RXN-MN2tps_c_e_FWD-YGR191W	MN2tps_c_e	YGR191W	YGR191W:1
RXN-MN2tps_c_e_REV-YGR191W	MN2tps_c_e	YGR191W	YGR191W:1
RXN-MONCAT1_c_FWD-SPONT	MONCAT1_c	SPONT	zeroCost
RXN-MONCAT2_c_FWD-SPONT	MONCAT2_c	SPONT	zeroCost
RXN-MONCAT3_c_FWD-SPONT	MONCAT3_c	SPONT	zeroCost
RXN-MTAP_c_FWD-YLR017W	MTAP_c	YLR017W	YLR017W:1
RXN-MTHFC_c_FWD-YGR204W	MTHFC_c	YGR204W	YGR204W:1
RXN-MTHFC_c_REV-YGR204W	MTHFC_c	YGR204W	YGR204W:1
RXN-MTHFC_m_FWD-YBR084W	MTHFC_m	YBR084W	YBR084W:1
RXN-MTHFC_m_REV-YBR084W	MTHFC_m	YBR084W	YBR084W:1
RXN-MTHFD2i_c_FWD-YKR080W	MTHFD2i_c	YKR080W	YKR080W:1
RXN-MTHFD_c_FWD-YGR204W	MTHFD_c	YGR204W	YGR204W:1
RXN-MTHFD_c_REV-YGR204W	MTHFD_c	YGR204W	YGR204W:1
RXN-MTHFD_m_FWD-YBR084W	MTHFD_m	YBR084W	YBR084W:1
RXN-MTHFD_m_REV-YBR084W	MTHFD_m	YBR084W	YBR084W:1
RXN-MTHFR3_c_FWD-YGL125W	MTHFR3_c	YGL125W	YGL125W:1
RXN-MTHFR3_c_FWD-YPL023C	MTHFR3_c	YPL023C	YPL023C:1
RXN-MTMOHT_m_FWD-YBR176W	MTMOHT_m	YBR176W	YBR176W:1
RXN-MTRI_c_FWD-YPR118W	MTRI_c	YPR118W	YPR118W:1
RXN-MTRI_c_REV-YPR118W	MTRI_c	YPR118W	YPR118W:1
RXN-NA1CLKt_c_v_FWD-YBR235W	NA1CLKt_c_v	YBR235W	YBR235W:1
RXN-NA1CLKt_c_v_REV-YBR235W	NA1CLKt_c_v	YBR235W	YBR235W:1
RXN-NA1tabc_c_e_FWD-YDR038C	NA1tabc_c_e	YDR038C	YDR038C:1
RXN-NA1tabc_c_e_FWD-YDR039C	NA1tabc_c_e	YDR039C	YDR039C:1
RXN-NA1tabc_c_e_FWD-YDR040C	NA1tabc_c_e	YDR040C	YDR040C:1
RXN-NACt_c_e_FWD-YGR260W	NACt_c_e	YGR260W	YGR260W:1
RXN-NACt_c_e_REV-YGR260W	NACt_c_e	YGR260W	YGR260W:1
RXN-NADDP_x_FWD-YGL067W	NADDP_x	YGL067W	YGL067W:1
RXN-NADHK1_c_FWD-YEL041W	NADHK1_c	YEL041W	YEL041W:1
RXN-NADHK1_c_FWD-YJR049C	NADHK1_c	YJR049C	YJR049C:1
RXN-NADHK1_m_FWD-YEL041W	NADHK1_m	YEL041W	YEL041W:1
RXN-NADHK1_m_FWD-YJR049C	NADHK1_m	YJR049C	YJR049C:1
RXN-NADHK1_m_FWD-YPL188W	NADHK1_m	YPL188W	YPL188W:1
RXN-NADHq6_c_FWD-YDL085W	NADHq6_c	YDL085W	YDL085W:1
RXN-NADHq6_c_FWD-YMR145C	NADHq6_c	YMR145C	YMR145C:1
RXN-NADHq6_m_FWD-YML120C	NADHq6_m	YML120C	YML120C:1
RXN-NADHt_c_rm_FWD-SPONT	NADHt_c_rm	SPONT	zeroCost
RXN-NADHt_c_rm_REV-SPONT	NADHt_c_rm	SPONT	zeroCost
RXN-NADK_c_FWD-YEL041W	NADK_c	YEL041W	YEL041W:1
RXN-NADK_c_FWD-YJR049C	NADK_c	YJR049C	YJR049C:1
RXN-NADK_m_FWD-YEL041W	NADK_m	YEL041W	YEL041W:1
RXN-NADK_m_FWD-YJR049C	NADK_m	YJR049C	YJR049C:1
RXN-NADK_m_FWD-YPL188W	NADK_m	YPL188W	YPL188W:1
RXN-NADN_n_FWD-YDL042C	NADN_n	YDL042C	YDL042C:1
RXN-NADN_n_FWD-YDR191W	NADN_n	YDR191W	YDR191W:1
